id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count
248172,0.8,"Tongue firmly in cheek.  How did he manage to pass the background check to acquire his handgun??  Surely several more gun laws would have prevented this shooting.

Seriously though, this is the kind of criminal the murdered Sgt. Gooding in Seaside.  The liberals in Salem can try to goody two shoes these animals all they want.  Shorter sentences and probation are not the answer.  This idiot will end up killing someone if he doesn't get killed by the cops first.",0.1,0.2,0.0,0.8,0.3,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-03 13:51:20.182954+00,13,,43192,approved,0,0,0,1,0,0.0,0,10
248175,0.8333333333333333,"It is unacceptable to use chemical products on private property in such a way that it damages the economic potential and livelihoods of the adjacent farmers. Nobody has the right to maintain their tree plantations in economic production at the expense of the neighboring agricultural production on private property. It is wrong to produce your crop of trees by destroying your neigbor's crops.

Private property owners have solid rights against trespassers, and that should be applied to chemical trespassers also. You choose what you do to your own private property, but let others choose for their own property. Don't limit how your neighbors can make their own agricultural decisions.  Don't destroy or disregard the value of your neighbor's products or business. It's not yours to ruin. 

Pandora's box of noxious weeds has been opened by the foolish yet profitable practice of clearcutting, and no spray cocktail can supress them fully. Now these weeds are evolving herbicide resistance...",0.0,0.0,0.1666666666666666,0.8333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-03 13:58:01.565051+00,13,,43211,approved,0,0,0,1,0,0.0,0,6
248185,0.8644067796610171,WHO GIVES A FUCK,0.1186440677966101,0.8305084745762712,0.0,0.2711864406779661,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-03 15:01:47.722431+00,13,,43263,rejected,0,0,0,0,0,0.0847457627118644,0,59
248206,0.9166666666666666,Who cares. He's such an untalented egotistical idiot.,0.0666666666666666,0.1833333333333332,0.0,0.9166666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-03 16:32:51.187804+00,13,,43263,approved,0,0,0,1,0,0.0,0,60
248227,0.9090909090909092,"You literally sound like the most judgmental, closed minded, ignorant and opinionated asshole. You probably vote for trump too.",0.1363636363636363,0.3333333333333333,0.0,0.9090909090909092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-03 17:23:54.509759+00,13,248137.0,43263,rejected,0,0,0,0,0,0.0909090909090909,0,66
248259,1.0,"Yahoo!!!  Finally someone calling this old fool to account.  I have had the distinct displeasure of having this man as my senator for more years than I care to count, and I hope Matt succeeds.  Courtney is totally out of touch with those in his district, and continues to pursue his braindead liberal policies as he is reelected time and again by the same braindead constituents.  He has been in the senate far too long and is long overdue to move on.  Send me a petition, Matt!  I'll sign it, gladly.",0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-03 20:37:41.163867+00,6,,43183,approved,0,0,0,0,0,0.0,0,4
248294,0.8,"So, Ms. Ricci, you weren't ""embarrassed"" by W's two ridiculous and costly wars, Katrina, his melting down of the economy?
Okay, we welcome you to the saner side of politics, better late...",0.0,0.0,0.0,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-03 23:18:59.816331+00,13,,43471,approved,0,0,0,1,0,0.0,0,5
248521,1.0,"""Alleged"" criminals.  Like Hillary.",0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-04 20:45:46.227451+00,13,248517.0,43561,approved,0,0,0,0,0,0.0,0,4
248721,0.7066666666666666,To all of you people that say he's impeding the flow of traffic or what happened to the there's 5 vehicles behind you you must yield the right-of-way. Do you see those fluorescent triangles it means slow moving  vehicle and do you see the four horses pulling that wagon in the state of Oregon those four horses have the right of way on any roadway. Remember just because your car can do 110 miles an hour you don't have to be an asshole,0.0533333333333333,0.6133333333333333,0.0,0.6133333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-05 16:31:21.079769+00,13,,43702,approved,0,0,0,1,0,0.28,0,75
248846,0.8,"What do you value?  There is no acceptable level of herbicides in living cells because the body will not flush it out of the system. It is in the  soil, watersheds, air, plants or other animals.  So if you can live without water, breathing, other life forms and the food you eat .  You need to take a look what has  determined an unsafe level of toxins being sprayed apparently everyone but the Forestry Department understands that once absorbed by the body you cannot get rid of it.  With Chidren it's evern more severe impacting their phsycial and emotional development.  There is no question about the damage these herbicides toxins do.  So get informed because you sound ignorant about the subject.",0.0,0.0,0.0,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-05 23:21:07.185221+00,13,248159.0,43211,approved,0,0,0,0,0,0.0,0,10
248902,1.0,So ignorant.  Not everyone has a life set up to buy a home.,0.0,0.2,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-06 05:31:01.760919+00,6,232524.0,26198,approved,0,0,0,0,0,0.0,0,5
248961,0.8,"Wow. You prove the point made in the letter.  Just how many wars would you like to start at once?  Like The Donald, anyone who does not agree with you must be naive or stupid.  You believe other countries don't notice our attitude about education and take advantage of it? Good luck with that.",0.0,0.0,0.0,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-06 17:32:02.609578+00,13,248786.0,43704,approved,0,0,0,0,0,0.0,0,5
249090,0.7714285714285714,"Holy shit, this article is way too casually written. Phenibut can ruin your life with its severe withdrawal. Adrafinil can completely transform your personality, making you antisocial and self-absorbed.",0.0285714285714285,0.7571428571428571,0.0142857142857142,0.3714285714285713,0.0142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-07 04:12:27.380503+00,6,,42158,approved,0,0,0,0,0,0.0428571428571428,0,70
249122,0.8,You support Trump...an avowed racist. Why?,0.0,0.0,0.0,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-07 11:11:26.015362+00,13,248675.0,43464,approved,0,0,0,0,0,0.0,0,5
249132,0.8,"I used to love bike riding but now there are so many social parasites, bums, passed out in the bike path with tons of garbage piled high, it's not worth it.",0.0,0.0,0.1,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-07 14:32:03.457121+00,13,,44072,approved,0,0,0,2,0,0.0,0,10
249342,0.7375,"I already answered them and they have nothing to do with Trump. Pay attention and quit shifting subjects. I've read what Trump has said and sir, if you don't think Trump is is a misogynist, a liar, xenophobic, and a hateful racist, then you have a serious problem. ""If you really look at his comments..."", ""Women are dogs"", ""just look at that face"", ""Mexicans are rapists"", etc. Now answer my question - why do you support this behavior?",0.1,0.1875,0.475,0.7,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-08 11:14:52.978579+00,13,249279.0,43464,approved,0,0,0,0,0,0.1625,10,80
249402,0.726027397260274,"I'll take ""Shitty Reviews"" for $600, Alex.",0.0410958904109589,0.726027397260274,0.0,0.2876712328767123,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-08 16:58:01.043908+00,6,,44208,approved,0,0,0,0,0,0.0,0,73
249577,0.7125,"Except in this case they now have a video from inside the car that was released today, that shows everything that happened.   You cannot dispute all of the lawless acts that this new video clearly recorded.  The video has already debunked conspiracy theories that Finicum's vehicle was fired on at the initial stop.   It wasn't.   They did not receive gunfire until they tried to get through the roadblock further down the road.

And it also shows that the people in the vehicle were heavily armed, and were initially looking to grab their weapons.  They clearly were preparing to murder members of law enforcement.

Only idiots would protest the Federal Government while armed with handguns and assault rifles.  A person has to be incredibly stupid to do that.",0.0375,0.225,0.0375,0.7125,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-09 01:20:04.759641+00,13,249571.0,44321,approved,0,0,0,5,0,0.0125,4,80
249636,0.8194444444444445,"Aside of a few morons I don't see many sane people using Uber. 
A nice marketing gimmick but that's about it.",0.0416666666666666,0.1666666666666666,0.0694444444444444,0.8194444444444445,0.0138888888888888,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-09 04:10:07.715446+00,6,,44318,approved,0,0,0,1,0,0.0,0,72
249709,0.9130434782608696,This guy is incredibly dumb. He's going to be eaten alive in Los Angeles.,0.0217391304347826,0.108695652173913,0.0,0.8695652173913043,0.0652173913043478,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-09 15:09:46.128043+00,6,,45265,rejected,0,0,0,0,0,0.0,0,46
249763,0.8333333333333333,I'll take crazy over incompetent. Morrison for Portland!,0.0,0.0,0.0,0.8333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-09 17:03:15.755085+00,6,,44155,approved,0,0,0,0,0,0.0,0,6
249876,0.8875,"You're kind of a dick, aren't you?",0.1625,0.3375,0.0125,0.7875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-09 20:33:36.336131+00,6,249798.0,44318,approved,0,0,0,0,0,0.1625,0,80
249960,0.914285714285714,"This is absurd. It's scary that your fate, whether it's suddenly owing a bunch of money to a scumbag, or worse, can suddenly fall into the hands of 12 idiots.",0.0142857142857142,0.4714285714285714,0.0,0.914285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-10 01:11:13.488244+00,6,,45351,approved,0,0,0,0,0,0.0,6,70
250002,0.913793103448276,"I love seeing these dumb-butt, wannabe macho thugs get the book thrown at them. -- Paul",0.1206896551724138,0.189655172413793,0.0344827586206896,0.8793103448275862,0.0517241379310344,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-10 05:40:22.725758+00,13,,45966,approved,0,0,0,7,0,0.1551724137931034,0,58
250245,1.0,"""A life sentence for the offenses against Malheur is too harsh.""

Alan:  I've seen nothing in any other news reports about these charges that would indicate that a life sentence is possible.  I believe that this Associates Press news report is thus in error on this point. In fact, other news reports that I have read have indicated that this other charge ( using or carrying a firearm during a crime of violence ) has a 5 year mandatory minimum sentence ( much like the Arson charge the Hammonds were convicted of ), and a 10 year maximum. The Justice Department has determined that the seizure of the refuge was legally a violent act, despite the fact that no one was hurt.

I would expect a 5 year sentence on this charge, just like the Hammonds got. That is probably all that they will get.  And no less, due to the mandatory 5 yr sentence requirement.

So don't worry about a life sentence.  That comment was probably just more sensationalism by the press. Or a dumb reporter.",0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-10 21:15:12.869068+00,13,250145.0,45966,approved,0,0,0,1,0,0.0,0,4
250350,0.85,"What a pile of fucking tripe. Portland died the day Mark Zussman bought Willamette Week. Totally makes sense that some rich guy who lives in Riverdale owns Portland's alternative weekly. If that's not the fox guarding the coop, then you tell me what is.",0.1,0.7833333333333333,0.0166666666666666,0.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-11 00:19:46.825558+00,6,,31112,rejected,0,0,0,0,0,0.0,0,60
250379,0.8939393939393939,When voters hire idiots like kitty and the fools on the city council who in turn then hire more fools who is the bigger fool,0.0606060606060606,0.2272727272727273,0.0,0.8787878787878787,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-11 01:11:22.813580+00,13,,46771,approved,0,0,0,1,0,0.0,0,66
250539,0.8148148148148147,You are ignorant. Pure and simple.,0.0185185185185185,0.0925925925925925,0.0,0.8148148148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-11 15:05:49.159664+00,6,250416.0,46640,rejected,0,0,0,0,0,0.0185185185185185,4,54
250544,0.7042253521126759,"This is an outrageous act of asinine stupidity. Warning people of dangerous sociopaths is suddenly punishable because the sociopath might feel ""emotional distress?"" What the hell?! Thousands of police departments in the USA publish the same type of information on their official web sites! It's a public service to everyone, including potential victims. Phil Hutchinson deserves praise, not punishment. Argh! Ahhh! Eeeeeh! IRATE!",0.0140845070422535,0.2112676056338028,0.0422535211267605,0.5774647887323944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,2016-03-11 15:16:13.503475+00,6,,45351,approved,0,0,0,4,0,0.0,10,71
250571,1.0,"it was mentioned in the news conference, unlike the local lads who were justified the Feds are crap shots and missed",0.0,0.8333333333333333,0.0,0.8333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-11 16:07:59.886679+00,13,250445.0,46566,approved,0,0,0,0,0,0.0,0,6
250575,0.8,"Motley:  I don't live in or own property in Eugene.  However, as Bill Clinton used to say ""I can feel the stupidity.""",0.1,0.3,0.0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-11 16:14:42.811356+00,13,250436.0,46771,approved,0,0,0,1,0,0.0,0,10
250702,0.8965517241379308,The referee is shit!,0.0862068965517241,0.8103448275862067,0.0,0.7758620689655171,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-11 20:50:40.738768+00,13,,46693,rejected,0,0,0,0,0,0.0,0,58
250713,0.9,"Either the University or KWAX or someone had better come out and address this honestly and completely in the next few days, or they will start losing support of the listeners.  I, for one, will be withholding any contribution until I get an honest, complete explanation of WTF is going on.

And tompainne II, your comment about Caitriona was low class and hurtful, not to mention ignorant.  Shame on you.",0.0,0.5,0.0,0.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-11 21:15:31.155024+00,13,,47002,approved,0,0,0,0,0,0.0,0,10
250769,0.9,This shit is what happens when you live in a theocratic fascist Oligarchy.,0.0625,0.8125,0.0875,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-11 23:41:42.765407+00,6,,45351,approved,0,0,0,0,0,0.0125,0,80
